UKPRN,UnitOfAssessment,MultipleSubmission,Source,Income2008,Income2009,Income2010,Income2011,Income2012
10007776,25,,9,153679,4266,0,0,0
10007776,25,,10,895,0,0,0,0
10007776,25,,13,33287,0,0,8089,0
10007843,25,,1,0,0,0,1881,2552
10007157,25,,1,19007,94784,75429,74031,56231
10007157,25,,2,1241,0,0,0,0
10007157,25,,3,8020,12556,14402,9873,4025
10007157,25,,4,367069,170324,135074,126511,10426
10007157,25,,5,3629,0,0,0,0
10007157,25,,6,362,1205,1185,6059,8625
10007157,25,,13,0,15000,0,0,706
10005790,25,,1,0,16984,0,13415,16840
10005790,25,,2,0,0,58418,159363,191226
10005790,25,,3,43500,22100,50,42565,31694
10005790,25,,4,1713890,1471159,698779,171509,299711
10005790,25,,5,330665,444786,75205,24104,16630
10005790,25,,6,0,0,0,0,49253
10005790,25,,7,0,0,0,0,2933
10005790,25,,12,0,0,0,0,38500
10005790,25,,13,0,5920,4454,70860,60262
10007158,25,,1,45307,43632,43841,70922,21077
10007158,25,,2,62939,19067,10022,3212,43030
10007158,25,,3,0,0,32402,59928,19095
10007158,25,,4,190836,73161,64173,63917,107894
10007158,25,,5,65580,52025,0,0,0
10007158,25,,6,23527,29699,136362,98252,100685
10007158,25,,9,3063,9120,3740,58396,0
10007158,25,,12,0,7232,173,0,0
10007158,25,,13,48419,60936,29128,40253,27293
10006299,25,,2,9867,0,0,0,0
10006299,25,,3,0,10441,0,0,0
10006299,25,,4,0,0,0,673,0
10006299,25,,5,0,38200,10000,0,0
10006299,25,,9,294,0,0,0,0
10007159,25,,1,149072,0,0,584,0
10007159,25,,4,47104,166904,156118,148175,233082
10007159,25,,5,-670,150,0,0,0
10007159,25,,6,9917,0,0,0,849
10007159,25,,11,0,1112,0,0,0
10007159,25,,13,4135,0,0,0,0
10007806,25,,1,173646,123776,143002,43148,94123
10007806,25,,2,58011,103214,251857,112350,132918
10007806,25,,3,10000,0,0,0,0
10007806,25,,4,264482,472636,399173,346444,143565
10007806,25,,5,37018,65720,46236,11034,0
10007806,25,,6,143694,68322,1874,58847,48356
10007806,25,,7,0,0,0,0,29007
10007806,25,,9,3355,0,422,0,0
10007806,25,,10,0,386906,342181,9410,11289
10007806,25,,11,0,0,0,79444,56972
10007806,25,,12,15223,67355,83275,106031,71668
10007806,25,,13,41621,3957,0,0,5000
10007163,25,,1,138812,318951,305248,229183,54946
10007163,25,,2,135387,129780,74910,133293,144799
10007163,25,,3,0,0,37388,15763,22713
10007163,25,,4,1583718,1330910,1416817,745714,791568
10007163,25,,5,32697,39493,14773,24000,66154
10007163,25,,6,96217,83984,83727,171657,191512
10007163,25,,9,0,0,0,0,38259
10007163,25,,11,28800,0,0,0,0
10007163,25,,12,0,0,2991,0,2108
10007163,25,,13,32572,5367,0,24648,2459
10007164,25,,1,6851,0,747,5191,14263
10007164,25,,2,20861,34279,15705,34284,47640
10007164,25,,4,45856,232622,300153,112436,150025
10007164,25,,5,0,0,61373,6481,0
10007164,25,,6,4953,13200,3538,51063,64090
10007164,25,,12,0,0,0,976,2024
10007164,25,,13,3900,0,0,32917,1000
10006566,25,,1,1000,0,0,0,0
10006566,25,,2,3000,3000,0,0,0
10006566,25,,4,0,0,27000,24000,3750
10003614,25,,1,0,4797,4571,3187,0
10003614,25,,2,13399,60426,48656,56488,61309
10003614,25,,3,0,0,0,0,58484
10003614,25,,4,165454,71971,128465,82386,130185
10003614,25,,13,0,0,0,10000,0
