UKPRN,UnitOfAssessment,MultipleSubmission,Source,Income2008,Income2009,Income2010,Income2011,Income2012
10007158,5,,14,28433,26926,0,0,0
10007158,5,,15,229570,18960,39171,76275,32739
10007806,5,,1,6297506,5910399,5868971,5232577,5694732
10007806,5,,2,2563441,2731839,3526823,3312677,3377208
10007806,5,,3,65391,19931,69581,11916,10603
10007806,5,,4,271838,232330,155949,104629,132510
10007806,5,,5,65861,169562,170954,37401,199977
10007806,5,,6,1058700,708376,698362,769211,861454
10007806,5,,9,0,0,0,0,13885
10007806,5,,10,3329,40320,16545,20427,25728
10007806,5,,11,0,1289,31446,31003,112406
10007806,5,,12,277,0,26579,55612,83582
10007806,5,,13,0,20614,0,0,0
10007806,5,,15,68139,43256,40570,34899,27910
10007163,5,,1,5587478,5540698,5185466,4873671,4612645
10007163,5,,2,1285070,1933700,1469702,1616522,1403153
10007163,5,,3,21,13236,52359,5844,0
10007163,5,,4,1094027,2280945,1358939,2190879,1690958
10007163,5,,5,86422,62098,55831,129294,66673
10007163,5,,6,964579,999170,370398,717401,728270
10007163,5,,7,0,0,0,0,41439
10007163,5,,8,123794,37654,19818,25004,22927
10007163,5,,9,0,34353,47252,9286,0
10007163,5,,10,7704,8000,0,52443,46804
10007163,5,,11,114470,77963,49091,205056,22699
10007163,5,,12,96901,78697,118040,91208,62370
10007163,5,,13,36539,208,0,0,484
10007163,5,,15,66960,57696,70916,171094,118360
10007139,5,,1,6877,2879,1595,0,0
10007139,5,,2,18116,0,35774,118233,74534
10007139,5,,4,62342,23607,168470,102893,170848
10007139,5,,5,41140,121163,124040,75636,62394
10007139,5,,6,19521,14426,12993,29724,3380
10007139,5,,8,0,0,0,5700,2538
10007139,5,,13,0,0,0,0,22578
10007167,5,,1,5571065,5212225,4098863,3150487,3128854
10007167,5,,2,3002774,2908709,2978511,2270259,2067660
10007167,5,,3,316870,750698,198889,337640,310978
10007167,5,,4,157291,403151,546753,543689,539781
10007167,5,,5,432768,416084,629738,217128,258079
10007167,5,,6,1324637,1152446,872972,554219,706607
10007167,5,,8,37123,-4167,12590,0,0
10007167,5,,9,0,-62219,23213,27306,0
10007167,5,,10,2375022,3175466,2933774,1842359,819597
10007167,5,,11,206799,202246,85836,457590,498554
10007167,5,,12,329373,345898,419619,440283,208214
10007167,5,,13,19591,0,0,0,3102
10007167,5,,15,199377,145463,142094,82555,36378
10007783,5,,1,5352667,5754992,5156111,4239489,4345192
10007783,5,,2,3391284,2267583,2047370,1813325,1802916
10007783,5,,3,408306,611452,353394,575853,250083
10007783,5,,4,10234911,10614942,9849899,8333706,8357485
10007783,5,,5,2149201,1765069,1372422,1129573,1207840
10007783,5,,6,1287462,1293727,1463279,1608664,2383447
10007783,5,,7,0,0,18724,187149,89812
10007783,5,,8,70213,33649,29977,55945,116808
10007783,5,,9,42403,83777,22285,11798,49815
10007783,5,,10,336021,276436,232228,96378,182628
10007783,5,,11,1736107,2067267,1539973,1320652,1130472
10007783,5,,12,13610,60414,64324,39232,20785
10007783,5,,13,75176,46098,223964,265947,291399
10007783,5,,14,212934,167618,100642,51454,124260
10007783,5,,15,155234,364898,324611,52330,57999
10007849,5,,1,244,1383,707,56,0
10007849,5,,2,154931,330840,253157,240625,219356
10007849,5,,4,73357,16506,31039,48918,102678
10007849,5,,5,71163,10697,0,0,37574
10007849,5,,15,0,0,0,0,71100
10007852,5,,1,7605595,8808559,13755293,10164987,9618622
10007852,5,,2,13060293,13038548,14515143,14312495,14695679
10007852,5,,3,5866,1162,14112,6229,128143
10007852,5,,4,500063,182920,172110,106723,106270
10007852,5,,5,3362516,3280858,2685515,2946335,3487434
10007852,5,,6,1173137,2048996,1618346,2323783,1785580
10007852,5,,7,85602,0,29309,29929,-406
10007852,5,,8,1163670,1209551,1002162,1259938,742887
10007852,5,,9,90400,144237,182407,277311,87315
10007852,5,,10,73140,385058,487394,411918,385863
10007852,5,,11,286023,319548,204765,453394,945307
10007852,5,,12,64853,90024,274189,479023,828501
10007852,5,,13,242,8996,0,0,0
10007852,5,,15,387654,472017,261332,1117403,73262
10007790,5,,1,9464485,10604058,10017948,9323399,8752465
10007790,5,,2,9687880,11684358,11093921,13156946,12129309
10007790,5,,4,0,68800,78053,196399,99387
10007790,5,,5,453457,981496,847680,589140,408514
10007790,5,,6,2189060,2343114,1871935,1666794,1914676
10007790,5,,7,0,0,2850,12917,22642
10007790,5,,8,0,0,18321,27754,80
10007790,5,,9,0,0,0,0,26098
10007790,5,,10,288077,21856,186537,352812,549993
10007790,5,,11,23538,8196,18897,34251,122230
10007790,5,,12,14747,57236,51107,89293,166726
10007790,5,,13,2243,44957,2296,8741,221170
10007790,5,,14,0,58538,0,75352,109437
10007790,5,,15,194898,336705,261968,559924,215127
10007794,5,,1,5354474,5196525,5154744,3960284,4036027
10007794,5,,2,962308,957267,1044864,1028758,926004
10007794,5,,4,64136,60288,59758,64867,36187
10007794,5,,5,573527,293543,83643,48382,11388
10007794,5,,6,372890,263305,254333,422289,1112623
10007794,5,,7,105382,233822,191197,132941,137507
10007794,5,,8,264358,159475,205862,197724,224155
10007794,5,,9,607,795,1666,308413,48644
10007794,5,,10,11396,56327,127942,17449,86701
10007794,5,,11,0,-21,1705,14789,14496
10007794,5,,12,6876,97264,118799,213897,266977
10007794,5,,13,38513,195050,153939,211274,179516
10007794,5,,14,27835,49482,62114,67693,42100
10007794,5,,15,113718,49472,76180,45534,33044
10007803,5,,1,5236748,5067719,3771676,3692491,4886638
10007803,5,,2,1095003,967779,1100995,1138459,1241446
10007803,5,,3,174792,80377,58957,78069,96692
10007803,5,,4,805458,1234902,2230081,999490,1199861
10007803,5,,5,328264,447104,600231,550889,367567
10007803,5,,6,414402,643722,929549,1218711,1167580
10007803,5,,7,1051,0,0,0,0
10007803,5,,8,0,373104,68500,0,0
10007803,5,,9,71372,56046,31558,43237,61328
10007803,5,,10,0,0,0,42530,99092
10007803,5,,11,91601,7854,6586,18221,12665
10007803,5,,12,438195,963612,1492672,1392232,1621875
10007803,5,,13,77559,-11639,36445,156314,47927
10007803,5,,15,123735,147543,160105,170115,128581
10007814,5,,1,2793378,2870521,3363757,3147396,3543819
10007814,5,,2,3480518,2987915,3250798,3303994,3161335
10007814,5,,3,29663,24624,7830,3323,14840
10007814,5,,4,827098,641842,571164,424680,376575
10007814,5,,5,506228,742969,84352,380188,339883
10007814,5,,6,629799,980291,946378,1053103,1100032
10007814,5,,8,289126,314869,302427,588168,461582
10007814,5,,9,0,102342,158341,305350,276562
10007814,5,,10,0,233398,465427,424542,699030
10007814,5,,11,567099,434458,554871,520111,195609
10007814,5,,12,0,200177,586263,500493,428157
10007814,5,,13,40042,28497,-731,0,24335
10007814,5,,14,0,0,1712,36397,93851
10007814,5,,15,38294,178620,171254,124036,27435
