"","UKPRN","Institution","SortOrder","UnitOfAssessment","Profile","FourStar","ThreeStar","TwoStar","OneStar","Unclassified","Russell_Group"
"1",10000291,"Anglia Ruskin University",10,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",10,72,18,0,0,"N"
"2",10000291,"Anglia Ruskin University",10,"Psychology, Psychiatry and Neuroscience","Overall",7,45,30,18,0,"N"
"3",10000291,"Anglia Ruskin University",10,"Biological Sciences","Overall",0,25,39,20,16,"N"
"4",10000291,"Anglia Ruskin University",10,"General Engineering","Overall",0,34,60,6,0,"N"
"5",10000291,"Anglia Ruskin University",10,"Architecture, Built Environment and Planning","Overall",8,21,45,26,0,"N"
"6",10000291,"Anglia Ruskin University",10,"Geography, Environmental Studies and Archaeology","Overall",13,41,43,3,0,"N"
"7",10000291,"Anglia Ruskin University",10,"Business and Management Studies","Overall",6,45,37,9,3,"N"
"8",10000291,"Anglia Ruskin University",10,"Law","Overall",2,26,54,14,4,"N"
"9",10000291,"Anglia Ruskin University",10,"Social Work and Social Policy","Overall",7,21,53,19,0,"N"
"10",10000291,"Anglia Ruskin University",10,"Education","Overall",0,26,45,26,3,"N"
"11",10000291,"Anglia Ruskin University",10,"English Language and Literature","Overall",8,37,45,10,0,"N"
"12",10000291,"Anglia Ruskin University",10,"History","Overall",8,26,44,14,8,"N"
"13",10000291,"Anglia Ruskin University",10,"Art and Design: History, Practice and Theory","Overall",4,43,44,9,0,"N"
"14",10000291,"Anglia Ruskin University",10,"Music, Drama, Dance and Performing Arts","Overall",12,34,32,19,3,"N"
"15",10000291,"Anglia Ruskin University",10,"Communication, Cultural and Media Studies, Library and Information Management","Overall",12,46,42,0,0,"N"
"16",10007759,"Aston University",20,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",45,49,5,0,1,"N"
"17",10007759,"Aston University",20,"Computer Science and Informatics","Overall",16,45,39,0,0,"N"
"18",10007759,"Aston University",20,"Electrical and Electronic Engineering, Metallurgy and Materials","Overall",16,55,28,1,0,"N"
"19",10007759,"Aston University",20,"General Engineering","Overall",15,57,24,4,0,"N"
"20",10007759,"Aston University",20,"Business and Management Studies","Overall",30,48,21,1,0,"N"
"21",10007759,"Aston University",20,"Area Studies","Overall",27,54,19,0,0,"N"
"22",10007759,"Aston University",20,"Modern Languages and Linguistics","Overall",24,38,32,6,0,"N"
"23",10007850,"University of Bath",30,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",51,40,8,1,0,"N"
"24",10007850,"University of Bath",30,"Biological Sciences","Overall",23,62,14,0,1,"N"
"25",10007850,"University of Bath",30,"Chemistry","Overall",25,73,2,0,0,"N"
"26",10007850,"University of Bath",30,"Physics","Overall",25,66,9,0,0,"N"
"27",10007850,"University of Bath",30,"Mathematical Sciences","Overall",26,62,10,2,0,"N"
"28",10007850,"University of Bath",30,"Computer Science and Informatics","Overall",11,71,17,1,0,"N"
"29",10007850,"University of Bath",30,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering","Overall",19,70,11,0,0,"N"
"30",10007850,"University of Bath",30,"Electrical and Electronic Engineering, Metallurgy and Materials","Overall",13,78,9,0,0,"N"
"31",10007850,"University of Bath",30,"Architecture, Built Environment and Planning","Overall",50,40,8,2,0,"N"
"32",10007850,"University of Bath",30,"Business and Management Studies","Overall",41,43,12,3,1,"N"
"33",10007850,"University of Bath",30,"Social Work and Social Policy","Overall",46,34,18,1,1,"N"
"34",10007850,"University of Bath",30,"Sport and Exercise Sciences, Leisure and Tourism","Overall",47,43,10,0,0,"N"
"35",10007850,"University of Bath",30,"Area Studies","Overall",23,45,23,8,1,"N"
"36",10000571,"Bath Spa University",40,"Education","Overall",5,30,43,19,3,"N"
"37",10000571,"Bath Spa University",40,"English Language and Literature","Overall",15,52,26,4,3,"N"
"38",10000571,"Bath Spa University",40,"History","Overall",2,34,44,20,0,"N"
"39",10000571,"Bath Spa University",40,"Art and Design: History, Practice and Theory","Overall",12,35,44,8,1,"N"
"40",10000571,"Bath Spa University",40,"Music, Drama, Dance and Performing Arts","Overall",26,32,27,15,0,"N"
"41",10000571,"Bath Spa University",40,"Communication, Cultural and Media Studies, Library and Information Management","Overall",13,51,28,8,0,"N"
"42",10007152,"University of Bedfordshire",50,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",24,49,23,3,1,"N"
"43",10007152,"University of Bedfordshire",50,"Earth Systems and Environmental Sciences","Overall",0,15,67,18,0,"N"
"44",10007152,"University of Bedfordshire",50,"Computer Science and Informatics","Overall",5,33,52,10,0,"N"
"45",10007152,"University of Bedfordshire",50,"Business and Management Studies","Overall",7,30,55,8,0,"N"
"46",10007152,"University of Bedfordshire",50,"Law","Overall",0,25,44,24,7,"N"
"47",10007152,"University of Bedfordshire",50,"Social Work and Social Policy","Overall",30,48,19,3,0,"N"
"48",10007152,"University of Bedfordshire",50,"Education","Overall",12,25,40,23,0,"N"
"49",10007152,"University of Bedfordshire",50,"Sport and Exercise Sciences, Leisure and Tourism","Overall",9,32,51,7,1,"N"
"50",10007152,"University of Bedfordshire",50,"English Language and Literature","Overall",45,33,22,0,0,"N"
"51",10007152,"University of Bedfordshire",50,"Music, Drama, Dance and Performing Arts","Overall",11,9,40,29,11,"N"
"52",10007152,"University of Bedfordshire",50,"Communication, Cultural and Media Studies, Library and Information Management","Overall",9,46,36,9,0,"N"
"53",10007760,"Birkbeck College",60,"Psychology, Psychiatry and Neuroscience","Overall",60,29,8,2,1,"N"
"54",10007760,"Birkbeck College",60,"Biological Sciences","Overall",46,36,16,1,1,"N"
"55",10007760,"Birkbeck College",60,"Earth Systems and Environmental Sciences","Overall",34,58,7,1,0,"N"
"56",10007760,"Birkbeck College",60,"Computer Science and Informatics","Overall",21,47,20,12,0,"N"
"57",10007760,"Birkbeck College",60,"Economics and Econometrics","Overall",7,52,36,4,1,"N"
"58",10007760,"Birkbeck College",60,"Business and Management Studies","Overall",10,39,42,9,0,"N"
"59",10007760,"Birkbeck College",60,"Law","Overall",24,49,26,1,0,"N"
"60",10007760,"Birkbeck College",60,"Politics and International Studies","Overall",30,42,24,4,0,"N"
"61",10007760,"Birkbeck College",60,"Sociology","Overall",22,49,28,1,0,"N"
"62",10007760,"Birkbeck College",60,"Modern Languages and Linguistics","Overall",22,51,26,1,0,"N"
"63",10007760,"Birkbeck College",60,"English Language and Literature","Overall",23,52,21,3,1,"N"
"64",10007760,"Birkbeck College",60,"History","Overall",35,50,14,0,1,"N"
"65",10007760,"Birkbeck College",60,"Philosophy","Overall",32,41,27,0,0,"N"
"66",10007760,"Birkbeck College",60,"Art and Design: History, Practice and Theory","Overall",24,47,25,4,0,"N"
"67",10007140,"Birmingham City University",80,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",5,58,28,5,4,"N"
"68",10007140,"Birmingham City University",80,"Computer Science and Informatics","Overall",8,26,36,22,8,"N"
"69",10007140,"Birmingham City University",80,"Architecture, Built Environment and Planning","Overall",14,42,40,4,0,"N"
"70",10007140,"Birmingham City University",80,"Business and Management Studies","Overall",14,29,42,15,0,"N"
"71",10007140,"Birmingham City University",80,"Law","Overall",0,37,51,12,0,"N"
"72",10007140,"Birmingham City University",80,"Social Work and Social Policy","Overall",0,30,44,24,2,"N"
"73",10007140,"Birmingham City University",80,"Education","Overall",11,28,49,12,0,"N"
"74",10007140,"Birmingham City University",80,"English Language and Literature","Overall",25,52,20,3,0,"N"
"75",10007140,"Birmingham City University",80,"Art and Design: History, Practice and Theory","Overall",26,43,25,5,1,"N"
"76",10007140,"Birmingham City University",80,"Music, Drama, Dance and Performing Arts","Overall",20,49,27,4,0,"N"
"77",10007140,"Birmingham City University",80,"Communication, Cultural and Media Studies, Library and Information Management","Overall",9,58,22,11,0,"N"
"78",10007811,"Bishop Grosseteste University",100,"Education","Overall",6,22,35,33,4,"N"
"79",10007811,"Bishop Grosseteste University",100,"English Language and Literature","Overall",8,16,59,14,3,"N"
"80",10007811,"Bishop Grosseteste University",100,"History","Overall",6,10,58,23,3,"N"
"81",10006841,"University of Bolton",110,"Psychology, Psychiatry and Neuroscience","Overall",3,24,54,17,2,"N"
"82",10006841,"University of Bolton",110,"General Engineering","Overall",6,48,46,0,0,"N"
"83",10006841,"University of Bolton",110,"Architecture, Built Environment and Planning","Overall",3,11,23,47,16,"N"
"84",10006841,"University of Bolton",110,"Social Work and Social Policy","Overall",0,8,33,38,21,"N"
"85",10006841,"University of Bolton",110,"Education","Overall",2,25,54,13,6,"N"
"86",10006841,"University of Bolton",110,"English Language and Literature","Overall",21,19,41,18,1,"N"
"87",10006841,"University of Bolton",110,"Communication, Cultural and Media Studies, Library and Information Management","Overall",2,13,25,47,13,"N"
"88",10000385,"Arts University Bournemouth",120,"Art and Design: History, Practice and Theory","Overall",7,36,38,18,1,"N"
"89",10000824,"Bournemouth University",130,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",10,44,40,4,2,"N"
"90",10000824,"Bournemouth University",130,"Psychology, Psychiatry and Neuroscience","Overall",7,48,37,8,0,"N"
"91",10000824,"Bournemouth University",130,"General Engineering","Overall",0,37,57,6,0,"N"
"92",10000824,"Bournemouth University",130,"Geography, Environmental Studies and Archaeology","Overall",10,47,41,2,0,"N"
"93",10000824,"Bournemouth University",130,"Business and Management Studies","Overall",16,40,37,7,0,"N"
"94",10000824,"Bournemouth University",130,"Sport and Exercise Sciences, Leisure and Tourism","Overall",29,55,16,0,0,"N"
"95",10000824,"Bournemouth University",130,"Art and Design: History, Practice and Theory","Overall",32,41,22,5,0,"N"
"96",10000824,"Bournemouth University",130,"Communication, Cultural and Media Studies, Library and Information Management","Overall",36,40,22,2,0,"N"
"97",10007785,"University of Bradford",140,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",30,62,8,0,0,"N"
"98",10007785,"University of Bradford",140,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering","Overall",9,54,35,1,1,"N"
"99",10007785,"University of Bradford",140,"Civil and Construction Engineering","Overall",14,47,28,3,8,"N"
"100",10007785,"University of Bradford",140,"Geography, Environmental Studies and Archaeology","Overall",34,36,30,0,0,"N"
"101",10007785,"University of Bradford",140,"Business and Management Studies","Overall",21,44,32,3,0,"N"
"102",10007785,"University of Bradford",140,"Politics and International Studies","Overall",22,42,22,13,1,"N"
"103",10007785,"University of Bradford",140,"Social Work and Social Policy","Overall",25,39,33,3,0,"N"
"104",10000886,"University of Brighton",160,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",38,44,16,1,1,"N"
"105",10000886,"University of Brighton",160,"Earth Systems and Environmental Sciences","Overall",4,54,39,3,0,"N"
"106",10000886,"University of Brighton",160,"Computer Science and Informatics","Overall",6,46,42,6,0,"N"
"107",10000886,"University of Brighton",160,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering","Overall",7,60,26,7,0,"N"
"108",10000886,"University of Brighton",160,"Business and Management Studies","Overall",28,37,27,7,1,"N"
"109",10000886,"University of Brighton",160,"Social Work and Social Policy","Overall",15,43,31,9,2,"N"
"110",10000886,"University of Brighton",160,"Education","Overall",9,36,48,7,0,"N"
"111",10000886,"University of Brighton",160,"Sport and Exercise Sciences, Leisure and Tourism","Overall",23,55,21,1,0,"N"
"112",10000886,"University of Brighton",160,"Art and Design: History, Practice and Theory","Overall",30,41,24,4,1,"N"
"113",10000886,"University of Brighton",160,"Communication, Cultural and Media Studies, Library and Information Management","Overall",27,41,27,5,0,"N"
"114",10000961,"Brunel University London",180,"Public Health, Health Services and Primary Care","Overall",20,49,22,6,3,"N"
"115",10000961,"Brunel University London",180,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",13,42,40,5,0,"N"
"116",10000961,"Brunel University London",180,"Psychology, Psychiatry and Neuroscience","Overall",20,39,34,7,0,"N"
"117",10000961,"Brunel University London",180,"Earth Systems and Environmental Sciences","Overall",19,54,23,4,0,"N"
"118",10000961,"Brunel University London",180,"Mathematical Sciences","Overall",11,54,30,5,0,"N"
"119",10000961,"Brunel University London",180,"Computer Science and Informatics","Overall",17,48,27,8,0,"N"
"120",10000961,"Brunel University London",180,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering","Overall",6,63,28,3,0,"N"
"121",10000961,"Brunel University London",180,"General Engineering","Overall",11,58,24,4,3,"N"
"122",10000961,"Brunel University London",180,"Economics and Econometrics","Overall",1,30,57,12,0,"N"
"123",10000961,"Brunel University London",180,"Business and Management Studies","Overall",12,41,36,10,1,"N"
"124",10000961,"Brunel University London",180,"Law","Overall",6,45,45,4,0,"N"
"125",10000961,"Brunel University London",180,"Politics and International Studies","Overall",19,45,32,4,0,"N"
"126",10000961,"Brunel University London",180,"Social Work and Social Policy","Overall",26,39,27,7,1,"N"
"127",10000961,"Brunel University London",180,"Sociology","Overall",9,51,40,0,0,"N"
"128",10000961,"Brunel University London",180,"Anthropology and Development Studies","Overall",18,34,40,8,0,"N"
"129",10000961,"Brunel University London",180,"Education","Overall",13,47,33,7,0,"N"
"130",10000961,"Brunel University London",180,"Sport and Exercise Sciences, Leisure and Tourism","Overall",38,45,13,3,1,"N"
"131",10000961,"Brunel University London",180,"English Language and Literature","Overall",16,48,17,13,6,"N"
"132",10000961,"Brunel University London",180,"Art and Design: History, Practice and Theory","Overall",27,40,29,4,0,"N"
"133",10000961,"Brunel University London",180,"Music, Drama, Dance and Performing Arts","Overall",25,37,29,6,3,"N"
"134",10000961,"Brunel University London",180,"Communication, Cultural and Media Studies, Library and Information Management","Overall",12,33,34,20,1,"N"
"135",10000975,"Buckinghamshire New University",200,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",2,26,44,22,6,"N"
"136",10000975,"Buckinghamshire New University",200,"Business and Management Studies","Overall",8,33,53,6,0,"N"
"137",10000975,"Buckinghamshire New University",200,"Sport and Exercise Sciences, Leisure and Tourism","Overall",0,14,52,26,8,"N"
"138",10000975,"Buckinghamshire New University",200,"Art and Design: History, Practice and Theory","Overall",14,42,31,11,2,"N"
"139",10003324,"Institute of Cancer Research",230,"Clinical Medicine","Overall",46,43,10,0,1,"N"
"140",10003324,"Institute of Cancer Research",230,"Biological Sciences","Overall",58,39,3,0,0,"N"
"141",10001143,"Canterbury Christ Church University",240,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",6,46,46,2,0,"N"
"142",10001143,"Canterbury Christ Church University",240,"Agriculture, Veterinary and Food Science","Overall",2,31,48,17,2,"N"
"143",10001143,"Canterbury Christ Church University",240,"Politics and International Studies","Overall",1,11,51,31,6,"N"
"144",10001143,"Canterbury Christ Church University",240,"Education","Overall",5,50,32,13,0,"N"
"145",10001143,"Canterbury Christ Church University",240,"Sport and Exercise Sciences, Leisure and Tourism","Overall",17,49,26,8,0,"N"
"146",10001143,"Canterbury Christ Church University",240,"English Language and Literature","Overall",5,40,46,9,0,"N"
"147",10001143,"Canterbury Christ Church University",240,"History","Overall",5,55,38,2,0,"N"
"148",10001143,"Canterbury Christ Church University",240,"Theology and Religious Studies","Overall",6,47,40,7,0,"N"
"149",10001143,"Canterbury Christ Church University",240,"Music, Drama, Dance and Performing Arts","Overall",15,29,40,12,4,"N"
